Time,Elapsed Time,TC01,TC02,TC03,TC04,TC05,TC06,TC07,TC08,TC09,TC10,TC11,TC12,TC13,TC14,TC15,TC16,TC17,TC18,TC19,TC20,TC21,TC22,TC23,TC24,TC25,TC26,TC27,TC28,HEATER01,PELTIER01,PELTIER02,STA,PT01,MTR1_OST,MTR1_SPEED,MTR1_POS,MTR1_GRC,MTR2_OST,MTR2_SPEED,MTR2_POS,MTR2_GRC,MTR3_OST,MTR3_SPEED,MTR3_POS,MTR3_GRC,MTR4_OST,MTR4_SPEED,MTR4_POS,MTR4_GRC
12/08/2021 21:20:53.7962,86.008971,19.767379,19.972899,19.581524,20.406992,20.419267,20.196220,20.537837,19.813955,19.878137,20.047498,19.881150,20.111669,20.178152,19.718022,19.692299,20.118387,20.777952,19.892734,19.896442,19.825772,20.296052,20.094526,20.050510,20.035452,20.022015,20.004871,19.752317,20.459795,19.933976,20.368778,20.178383,19.878833,0.018434,71936.000000,0.000000,1.000000,0.000000,6400.000000,0.000000,0.000000,0.000000,4352.000000,0.000000,4294967295.000000,0.000000,71936.000000,2.000000,0.000000,0.000000
12/08/2021 21:20:54.7955,87.008297,19.734938,19.943475,19.558812,20.463964,20.432931,20.213593,20.626063,19.831101,19.931427,20.066032,19.911270,20.133907,20.290261,19.775026,19.750232,20.138772,20.790454,19.859601,19.868869,19.785222,20.305780,20.065800,20.042170,20.020161,20.053985,20.033598,19.800284,20.554973,20.009273,20.366230,20.114680,19.929342,0.018434,71936.000000,0.000000,1.000000,0.000000,6400.000000,0.000000,0.000000,0.000000,4352.000000,0.000000,4294967295.000000,0.000000,71936.000000,2.000000,0.000000,0.000000
12/08/2021 21:20:55.7958,88.008622,19.697166,19.952279,19.520338,20.507964,20.460490,20.238609,20.708261,19.857284,19.944865,20.090588,19.965254,20.189502,20.321066,19.833418,19.827162,20.220542,20.773090,19.832260,19.851260,19.794954,20.303464,20.034293,19.981008,19.980313,20.118618,19.969424,19.740036,20.600128,19.974289,20.350249,20.044255,19.931659,0.018434,71936.000000,0.000000,1.000000,0.000000,6400.000000,0.000000,0.000000,0.000000,4352.000000,0.000000,4294967295.000000,0.000000,71936.000000,2.000000,0.000000,0.000000
12/08/2021 21:20:56.7962,89.008946,19.655916,19.916599,19.487427,20.536448,20.488975,20.241157,20.798326,19.843382,19.944170,20.092209,20.008114,20.268952,20.359050,19.893893,19.854504,20.290724,20.752947,19.808857,19.809320,19.770624,20.308327,20.011589,19.929574,19.927025,20.149659,19.959693,19.728450,20.620274,19.956218,20.352334,20.034757,19.999311,0.018434,71936.000000,0.000000,1.000000,0.000000,6400.000000,0.000000,0.000000,0.000000,4352.000000,0.000000,4294967295.000000,0.000000,71936.000000,2.000000,0.000000,0.000000
12/08/2021 21:20:57.7955,90.008272,19.708752,19.934208,19.524742,20.592487,20.560068,20.267099,20.856668,19.875125,20.038232,20.176530,20.032903,20.345386,20.417182,19.869796,19.902234,20.336584,20.764292,19.859833,19.882540,19.837589,20.328246,20.028965,19.966875,19.982398,20.192514,19.981935,19.772941,20.627915,19.969887,20.366925,20.053290,19.984252,0.018434,71936.000000,0.000000,1.000000,0.000000,6400.000000,0.000000,0.000000,0.000000,4352.000000,0.000000,4294967295.000000,0.000000,71936.000000,2.000000,0.000000,0.000000
12/08/2021 21:20:58.7958,91.008595,19.778270,20.086881,19.626021,20.645281,20.666815,20.306706,20.901579,19.939073,20.160547,20.275901,20.034525,20.383832,20.403750,19.888564,19.935829,20.378505,20.879818,19.928879,19.935598,19.865162,20.359050,20.047730,19.995604,20.020393,20.222858,20.010663,19.785685,20.641808,19.981703,20.378042,20.086186,19.982861,0.018434,71936.000000,0.000000,1.000000,0.000000,6400.000000,0.000000,0.000000,0.000000,4352.000000,0.000000,4294967295.000000,0.000000,71936.000000,2.000000,0.000000,0.000000
12/08/2021 21:20:59.7961,92.008918,19.837821,20.180237,19.707825,20.686034,20.739750,20.356734,20.910145,19.984252,20.248106,20.339827,20.019930,20.433394,20.434320,19.880918,19.960157,20.357198,20.944406,19.983093,19.998616,19.918916,20.385685,20.066727,20.002322,20.029660,20.241388,20.025722,19.805613,20.648755,19.996762,20.383600,20.127421,19.984947,0.044023,71936.000000,0.000000,1.000000,0.000000,6400.000000,0.000000,0.000000,0.000000,4352.000000,0.000000,4294967295.000000,0.000000,71936.000000,2.000000,0.000000,0.000000
12/08/2021 21:21:00.7965,93.009243,19.943475,20.230733,19.767611,20.699000,20.742992,20.374568,20.890930,20.011821,20.281228,20.373410,20.019698,20.465121,20.450300,19.854504,19.921465,20.360440,20.991166,20.058850,20.087808,20.003944,20.404213,20.115143,20.057923,20.083175,20.226332,20.063020,19.858674,20.648755,20.019698,20.392633,20.166801,20.018771,0.018434,71936.000000,0.000000,1.000000,0.000000,6400.000000,0.000000,0.000000,0.000000,4352.000000,0.000000,4294967295.000000,0.000000,71936.000000,2.000000,0.000000,0.000000
12/08/2021 21:21:01.7958,94.008569,19.942548,20.282155,19.749768,20.741371,20.802957,20.400044,20.912923,20.047267,20.357892,20.412782,20.033135,20.477859,20.485038,19.833882,19.901307,20.389854,21.028434,20.059082,20.071128,19.977301,20.434552,20.149659,20.060008,20.082711,20.192977,20.050510,19.830638,20.649912,20.003481,20.383600,20.108657,20.002554,0.044023,71936.000000,0.000000,1.000000,0.000000,6400.000000,0.000000,0.000000,0.000000,4352.000000,0.000000,4294967295.000000,0.000000,71936.000000,2.000000,0.000000,0.000000
12/08/2021 21:21:02.7961,95.008892,19.868174,20.200158,19.702959,20.761051,20.767534,20.422741,20.931211,20.050742,20.310644,20.345386,20.059545,20.435710,20.521164,19.883235,19.910343,20.376652,21.017092,19.990044,19.991202,19.895515,20.438489,20.114449,19.987495,19.996067,20.182090,20.001859,19.767611,20.657090,19.937451,20.342143,20.039390,19.996067,0.018434,71936.000000,0.000000,1.000000,0.000000,6400.000000,0.000000,0.000000,0.000000,4352.000000,0.000000,4294967295.000000,0.000000,71936.000000,2.000000,0.000000,0.000000
12/08/2021 21:21:03.7964,96.009216,19.789625,20.094294,19.622081,20.724932,20.669825,20.403286,20.925192,19.998616,20.192977,20.277754,19.987032,20.397497,20.552426,19.785685,19.797735,20.294430,20.999500,19.915672,19.909880,19.819284,20.425983,20.049815,19.902234,19.921465,20.044950,19.955986,19.700178,20.642503,19.904319,20.329173,19.994214,19.927952,0.018434,71936.000000,0.000000,1.000000,0.000000,6400.000000,0.000000,0.000000,0.000000,4352.000000,0.000000,4294967295.000000,0.000000,71936.000000,1.000000,0.000000,0.000000
12/08/2021 21:21:04.7958,97.008543,19.702032,20.045645,19.566691,20.653617,20.637872,20.360672,20.874494,19.957376,20.082943,20.201547,19.949267,20.347702,20.516069,19.768306,19.798893,20.275206,20.933294,19.843382,19.802137,19.732621,20.381516,19.993750,19.845699,19.865857,20.054448,19.912197,19.645488,20.615180,19.841992,20.305780,19.962473,19.938378,-0.007155,71936.000000,0.000000,1.000000,0.000000,6400.000000,0.000000,0.000000,0.000000,4352.000000,0.000000,4294967295.000000,0.000000,71936.000000,1.000000,0.000000,0.000000
12/08/2021 21:21:05.7961,98.008865,19.702264,20.001396,19.542356,20.629304,20.595497,20.356503,20.817774,19.954364,20.072055,20.210813,20.005103,20.377347,20.582993,19.812796,19.780124,20.335658,20.922183,19.830638,19.801906,19.704581,20.417645,20.020625,19.819052,19.847321,20.047498,19.866552,19.605395,20.627220,19.850101,20.291419,19.909185,19.999774,0.018434,71936.000000,0.000000,1.000000,0.000000,6400.000000,0.000000,0.000000,0.000000,4352.000000,0.000000,4294967295.000000,0.000000,71936.000000,1.000000,0.000000,0.000000
12/08/2021 21:21:06.7974,99.010187,19.654757,19.916831,19.505737,20.597350,20.497080,20.329636,20.771933,19.925635,20.029428,20.202474,20.031513,20.416487,20.664500,19.863540,19.857052,20.297673,20.876809,19.781283,19.768538,19.691836,20.421119,19.971509,19.850333,19.885320,20.141088,19.897368,19.656148,20.683024,19.896442,20.293967,19.902234,20.015991,0.018434,71936.000000,0.000000,1.000000,0.000000,6400.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,71936.000000,1.000000,0.000000,0.000000
12/08/2021 21:21:07.7977,100.010512,19.641548,19.883698,19.479315,20.552889,20.438257,20.289798,20.720533,19.886247,20.013443,20.180237,20.001164,20.400739,20.724700,19.822296,19.844540,20.263393,20.844398,19.769002,19.757184,19.667735,20.414635,19.942780,19.833187,19.866784,20.136224,19.877442,19.616751,20.673067,19.847784,20.291188,19.888796,19.960620,-0.007155,71936.000000,0.000000,1.000000,0.000000,6400.000000,0.000000,0.000000,0.000000,4352.000000,0.000000,4294967295.000000,0.000000,71936.000000,1.000000,0.000000,0.000000
12/08/2021 21:21:08.7961,101.008841,19.627875,19.864004,19.476070,20.514217,20.409771,20.284007,20.673530,19.865162,19.996067,20.187881,19.977764,20.391707,20.816385,19.841065,19.846394,20.257139,20.823562,19.747915,19.719412,19.643634,20.382674,19.931427,19.826004,19.860528,20.142478,19.891808,19.626716,20.683024,19.879296,20.299294,19.927489,20.015065,0.044023,71936.000000,0.000000,1.000000,0.000000,6400.000000,0.000000,0.000000,0.000000,4352.000000,0.000000,4294967295.000000,0.000000,71936.000000,1.000000,0.000000,0.000000
12/08/2021 21:21:09.7964,102.009165,19.587550,19.806076,19.428322,20.467669,20.331721,20.243010,20.599202,19.838516,19.961778,20.156146,19.984483,20.379432,20.889078,19.870260,19.862845,20.260614,20.794159,19.715704,19.684652,19.601687,20.375263,19.911038,19.822991,19.845699,20.133444,19.850796,19.585232,20.689044,19.829711,20.286324,19.870955,20.027575,0.018434,71936.000000,0.000000,1.000000,0.000000,6400.000000,0.000000,0.000000,0.000000,4352.000000,0.000000,4294967295.000000,0.000000,71936.000000,1.000000,0.000000,0.000000
12/08/2021 21:21:10.7957,103.008491,19.566228,19.762050,19.378487,20.467437,20.291188,20.230733,20.561226,19.820443,19.919148,20.122093,20.000932,20.342375,20.950656,19.859370,19.862613,20.243241,20.775868,19.698788,19.668198,19.591026,20.364377,19.895283,19.775258,19.799820,20.078773,19.832028,19.550932,20.721691,19.809089,20.272658,19.854272,20.073213,0.018434,71936.000000,0.000000,1.000000,0.000000,6400.000000,0.000000,0.000000,0.000000,4352.000000,0.000000,4294967295.000000,0.000000,71936.000000,1.000000,0.000000,0.000000
12/08/2021 21:21:11.7960,104.008813,19.531927,19.700410,19.352526,20.429688,20.213129,20.198999,20.524406,19.775026,19.852418,20.071823,19.992824,20.340985,20.945564,19.833882,19.834345,20.241388,20.755031,19.667040,19.639230,19.561824,20.342838,19.892734,19.733084,19.771087,20.037305,19.799125,19.525901,20.703168,19.794259,20.283776,19.888332,20.052595,0.018434,71936.000000,0.000000,1.000000,0.000000,6400.000000,0.000000,0.000000,0.000000,4352.000000,0.000000,4294967295.000000,0.000000,71936.000000,1.000000,0.000000,0.000000
12/08/2021 21:21:12.7964,105.009138,19.648500,19.727754,19.352062,20.418572,20.239072,20.213129,20.524406,19.814882,19.888101,20.132286,20.006493,20.365999,20.915932,19.866089,19.910112,20.292809,20.749243,19.755562,19.744902,19.659624,20.332184,19.910343,19.762745,19.794491,20.121398,19.803759,19.532622,20.727942,19.804223,20.277754,19.917062,20.062557,0.044023,71936.000000,0.000000,1.000000,0.000000,6400.000000,0.000000,0.000000,0.000000,4352.000000,0.000000,4294967295.000000,0.000000,71936.000000,1.000000,0.000000,0.000000
12/08/2021 21:21:13.7957,106.008466,19.595661,19.777575,19.359711,20.468132,20.262235,20.234439,20.587161,19.825772,19.883698,20.116070,20.045413,20.358356,20.914543,19.910343,19.924013,20.307633,20.760819,19.725901,19.708521,19.620227,20.360208,19.907100,19.810247,19.840833,20.181626,19.860065,19.638303,20.742065,19.883930,20.268720,19.906636,20.037073,0.044023,71936.000000,0.000000,1.000000,0.000000,6400.000000,0.000000,0.000000,0.000000,4352.000000,0.000000,4294967295.000000,0.000000,71936.000000,1.000000,0.000000,0.000000
12/08/2021 21:21:14.7960,107.008787,19.574803,19.726827,19.333054,20.458174,20.232355,20.233513,20.572109,19.822065,19.877442,20.082480,20.061630,20.345154,20.949730,19.931659,19.957608,20.289798,20.745770,19.706899,19.718022,19.677931,20.377579,19.904319,19.872577,19.893661,20.190429,19.924708,19.730999,20.765218,19.924013,20.269879,19.886710,20.024563,0.018434,71936.000000,0.000000,1.000000,0.000000,6400.000000,0.000000,0.000000,0.000000,4352.000000,0.000000,4294967295.000000,0.000000,71936.000000,1.000000,0.000000,0.000000
12/08/2021 21:21:15.7958,108.008622,19.550236,19.706203,19.321696,20.450300,20.217530,20.224943,20.561226,19.794027,19.861918,20.074603,20.049352,20.318519,20.932831,19.961083,19.994214,20.279143,20.707335,19.685347,19.722656,19.669125,20.358587,19.878137,19.839906,19.859601,20.262003,19.888564,19.674224,20.769849,19.861918,20.273353,19.876052,20.000237,0.044023,71936.000000,0.000000,1.000000,0.000000,6400.000000,0.000000,0.000000,0.000000,4352.000000,0.000000,4294967295.000000,0.000000,71936.000000,1.000000,0.000000,0.000000
12/08/2021 21:21:16.7962,109.008945,19.546992,19.685811,19.327491,20.385453,20.178847,20.186028,20.487122,19.767843,19.838748,20.065337,20.046108,20.312033,20.862224,19.934671,19.955291,20.275206,20.689970,19.692531,19.705508,19.648268,20.338437,19.867943,19.848248,19.873735,20.243010,19.895978,19.691141,20.739750,19.886247,20.268952,19.851492,20.022710,0.018434,71936.000000,0.000000,1.000000,0.000000,6400.000000,0.000000,0.000000,0.000000,4352.000000,0.000000,4294967295.000000,0.000000,71936.000000,1.000000,0.000000,0.000000
12/08/2021 21:21:17.7945,110.007274,19.522193,19.696239,19.339776,20.362525,20.167496,20.173982,20.459332,19.770392,19.853809,20.085723,20.000469,20.304622,20.742065,19.867943,19.929574,20.247411,20.691591,19.686042,19.699251,19.636681,20.374800,19.866784,19.848479,19.884625,20.210581,19.905709,19.713155,20.717986,19.907795,20.275669,19.880686,20.024100,0.018434,71936.000000,0.000000,1.000000,0.000000,6400.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,71936.000000,1.000000,0.000000,0.000000
12/08/2021 21:21:18.7958,111.008595,19.541429,19.743048,19.342095,20.388927,20.211971,20.199463,20.450532,19.789856,19.865162,20.108657,20.021783,20.307169,20.659174,19.854040,19.877211,20.267331,20.705251,19.682103,19.691372,19.638535,20.385453,19.843614,19.821601,19.860296,20.147806,19.864930,19.657075,20.696453,19.818821,20.243936,19.820211,20.023636,-0.007155,71936.000000,0.000000,1.000000,0.000000,6400.000000,0.000000,0.000000,0.000000,4352.000000,0.000000,4294967295.000000,0.000000,71936.000000,1.000000,0.000000,0.000000
12/08/2021 21:21:19.7961,112.008918,19.517094,19.728450,19.339081,20.394023,20.224711,20.190892,20.499396,19.798198,19.819979,20.078310,20.041012,20.305316,20.647828,19.848016,19.924940,20.302305,20.691591,19.675382,19.697397,19.694848,20.401202,19.825540,19.803064,19.853809,20.192977,19.861687,19.683030,20.697611,19.830870,20.252043,19.866784,20.053753,0.018434,71936.000000,0.000000,1.000000,0.000000,6400.000000,0.000000,0.000000,0.000000,4352.000000,0.000000,4294967295.000000,0.000000,71936.000000,1.000000,0.000000,0.000000
12/08/2021 21:21:20.7965,113.009242,19.670516,19.735170,19.347194,20.417414,20.212898,20.205022,20.557057,19.808857,19.851492,20.107267,20.059545,20.364377,20.654312,19.862613,19.929806,20.350018,20.714513,19.782210,19.844309,19.779661,20.400276,19.879991,19.836662,19.879296,20.205485,19.874894,19.674919,20.742065,19.857052,20.269415,19.909648,20.046340,0.018434,71936.000000,0.000000,1.000000,0.000000,6400.000000,0.000000,0.000000,0.000000,4352.000000,0.000000,4294967295.000000,0.000000,71936.000000,1.000000,0.000000,0.000000
12/08/2021 21:21:21.7958,114.008568,19.679322,19.802601,19.401203,20.473459,20.321761,20.221005,20.625368,19.827394,19.901771,20.144332,20.093136,20.392170,20.708956,19.923318,19.988422,20.378968,20.733036,19.788466,19.835967,19.774563,20.406297,19.901539,19.860760,19.907795,20.269647,19.906405,19.710375,20.801799,19.916831,20.291651,19.977996,20.045413,-0.007155,71936.000000,0.000000,1.000000,0.000000,6400.000000,0.000000,0.000000,0.000000,4352.000000,0.000000,4294967295.000000,0.000000,71936.000000,1.000000,0.000000,0.000000
12/08/2021 21:21:22.7961,115.008894,19.699946,19.827394,19.416038,20.477164,20.329868,20.237914,20.647828,19.845467,19.903856,20.139004,20.142015,20.402823,20.726321,19.999079,19.983788,20.424825,20.745075,19.812333,19.855894,19.778734,20.438489,19.911038,19.889954,19.931659,20.277290,19.915904,19.718022,20.799484,19.917526,20.269184,19.921696,20.024100,0.044023,71936.000000,0.000000,1.000000,0.000000,6400.000000,0.000000,0.000000,0.000000,4352.000000,0.000000,4294967295.000000,0.000000,71936.000000,1.000000,0.000000,0.000000
12/08/2021 21:21:23.7964,116.009216,19.651976,19.830406,19.400276,20.507038,20.327088,20.245789,20.675383,19.845467,19.887637,20.101707,20.158694,20.360440,20.731183,20.018076,20.007883,20.401665,20.755494,19.759501,19.787539,19.725901,20.432467,19.884393,19.816504,19.845931,20.288408,19.843614,19.632046,20.826803,19.844309,20.221700,19.841296,20.034757,0.018434,71936.000000,0.000000,1.000000,0.000000,6400.000000,0.000000,0.000000,0.000000,4352.000000,0.000000,4294967295.000000,0.000000,71936.000000,2.000000,0.000000,0.000000
12/08/2021 21:21:24.7958,117.008543,19.565069,19.765062,19.340472,20.487817,20.272658,20.211739,20.649681,19.801906,19.859833,20.040085,20.152903,20.282849,20.728637,20.022246,20.053290,20.355808,20.730952,19.694848,19.692763,19.630192,20.410929,19.861918,19.770624,19.774795,20.246021,19.833187,19.630887,20.845787,19.873040,20.226101,19.843150,20.029660,0.044023,71936.000000,0.000000,1.000000,0.000000,6400.000000,0.000000,0.000000,0.000000,4352.000000,0.000000,4294967295.000000,0.000000,71936.000000,2.000000,0.000000,0.000000
12/08/2021 21:21:25.7961,118.008865,19.507823,19.729608,19.300833,20.484575,20.260614,20.208033,20.652923,19.797039,19.825772,19.991434,20.149659,20.254128,20.766607,20.055838,20.075762,20.330099,20.700852,19.655221,19.638303,19.584537,20.372020,19.834345,19.743280,19.747915,20.269647,19.819052,19.607017,20.905052,19.865162,20.181626,19.783368,20.050278,0.018434,71936.000000,0.000000,1.000000,0.000000,6400.000000,0.000000,0.000000,0.000000,4352.000000,0.000000,4294967295.000000,0.000000,71936.000000,1.000000,0.000000,0.000000
12/08/2021 21:21:26.7964,119.009190,19.475143,19.715704,19.268379,20.485964,20.224248,20.203632,20.659174,19.775026,19.791015,19.975448,20.187417,20.252507,20.804577,20.064410,20.110974,20.391243,20.680477,19.617446,19.620690,19.596356,20.390780,19.812796,19.761123,19.796113,20.287945,19.837126,19.643634,20.945564,19.884162,20.203632,19.834345,20.063252,0.018434,71936.000000,0.000000,1.000000,0.000000,6400.000000,0.000000,0.000000,0.000000,4352.000000,0.000000,4294967295.000000,0.000000,71936.000000,1.000000,0.000000,0.000000
12/08/2021 21:21:27.7957,120.008515,19.411170,19.686274,19.216682,20.489206,20.259919,20.196683,20.687191,19.765989,19.745134,19.927489,20.187417,20.252970,20.816848,20.011589,20.135066,20.460258,20.676077,19.580134,19.570168,19.529841,20.414635,19.774099,19.718253,19.737255,20.339364,19.785917,19.571558,21.002972,19.809089,20.172361,19.755330,20.053985,0.044023,71936.000000,0.000000,1.000000,0.000000,6400.000000,0.000000,0.000000,0.000000,4352.000000,0.000000,4294967295.000000,0.000000,71936.000000,1.000000,0.000000,0.000000
12/08/2021 21:21:28.7961,121.008839,19.415342,19.619763,19.216219,20.422277,20.188344,20.165643,20.615411,19.717326,19.670748,19.859138,20.170276,20.210350,20.797400,20.012516,20.125336,20.426909,20.640650,19.562983,19.553945,19.489976,20.382442,19.787539,19.677700,19.696239,20.268952,19.736792,19.511531,20.971953,19.767611,20.186259,19.848248,20.002554,0.018434,71936.000000,0.000000,1.000000,0.000000,6400.000000,0.000000,0.000000,0.000000,4352.000000,0.000000,4294967295.000000,0.000000,71936.000000,1.000000,0.000000,0.000000
12/08/2021 21:21:29.7964,122.009163,19.451269,19.668662,19.212741,20.409771,20.230733,20.157072,20.629536,19.737487,19.696934,19.891113,20.155451,20.219152,20.763598,20.035683,20.097074,20.404676,20.647134,19.609566,19.562520,19.474679,20.374568,19.824845,19.691372,19.715241,20.266867,19.775721,19.557885,20.993481,19.829479,20.197146,19.823687,20.005334,0.044023,71936.000000,0.000000,1.000000,0.000000,6400.000000,0.000000,0.000000,0.000000,4352.000000,0.000000,4294967295.000000,0.000000,71936.000000,1.000000,0.000000,0.000000
12/08/2021 21:21:30.7957,123.008489,19.416038,19.669357,19.183299,20.453542,20.254823,20.181858,20.670057,19.772709,19.717326,19.913819,20.168423,20.252738,20.786982,20.012979,20.164253,20.413014,20.637409,19.576194,19.529609,19.452892,20.362988,19.791942,19.697861,19.712924,20.324541,19.750000,19.525437,21.042786,19.783368,20.181395,19.791478,20.060935,0.044023,71936.000000,0.000000,1.000000,0.000000,6400.000000,0.000000,0.000000,0.000000,4352.000000,0.000000,4294967295.000000,0.000000,71936.000000,1.000000,0.000000,0.000000
12/08/2021 21:21:31.7960,124.008813,19.392395,19.649427,19.158956,20.486196,20.271268,20.187649,20.691359,19.760891,19.710606,19.915209,20.158230,20.232586,20.817311,20.000237,20.159389,20.379895,20.627452,19.570863,19.519411,19.432495,20.378505,19.780124,19.629033,19.660783,20.286324,19.696470,19.456368,21.093477,19.697166,20.159620,19.735633,20.121630,0.044023,71936.000000,0.000000,1.000000,0.000000,6400.000000,0.000000,0.000000,0.000000,4352.000000,0.000000,4294967295.000000,0.000000,71936.000000,1.000000,0.000000,0.000000
12/08/2021 21:21:32.7964,125.009137,19.348585,19.599138,19.137858,20.440110,20.181395,20.149196,20.630694,19.718485,19.659160,19.845931,20.081785,20.160779,20.801104,19.926330,20.217994,20.293041,20.579982,19.545833,19.502492,19.424846,20.322456,19.762513,19.604004,19.640389,20.278449,19.664027,19.410011,21.186057,19.659856,20.141088,19.722425,20.152439,0.044023,71936.000000,0.000000,1.000000,0.000000,6400.000000,0.000000,0.000000,0.000000,4352.000000,0.000000,4294967295.000000,0.000000,71936.000000,1.000000,0.000000,0.000000
12/08/2021 21:21:33.7957,126.008464,19.374778,19.561593,19.129512,20.380358,20.109120,20.112132,20.541542,19.671906,19.625325,19.844309,20.073213,20.142478,20.816616,19.962010,20.227259,20.305085,20.573036,19.545369,19.510836,19.433422,20.286555,19.752086,19.636681,19.686042,20.304158,19.708289,19.488354,21.189992,19.766453,20.185796,19.868406,20.124178,0.018434,71936.000000,0.000000,1.000000,0.000000,6400.000000,0.000000,0.000000,0.000000,4352.000000,0.000000,4294967295.000000,0.000000,71936.000000,1.000000,0.000000,0.000000
12/08/2021 21:21:34.7960,127.008787,19.494380,19.536099,19.154319,20.317592,20.058155,20.092209,20.494069,19.673528,19.664722,19.900149,20.117228,20.210350,20.816385,19.936988,20.213361,20.373642,20.570488,19.652208,19.661941,19.555799,20.290030,19.814418,19.748146,19.768538,20.331026,19.750464,19.502956,21.195315,19.758574,20.205485,19.911038,20.079005,0.018434,71936.000000,0.000000,1.000000,0.000000,6400.000000,0.000000,0.000000,0.000000,4352.000000,0.000000,4294967295.000000,0.000000,71936.000000,1.000000,0.000000,0.000000
12/08/2021 21:21:35.7963,128.009110,19.560434,19.596820,19.187703,20.328941,20.054912,20.089198,20.468364,19.681408,19.669125,19.904551,20.029660,20.181626,20.825414,19.905709,20.213593,20.266404,20.599665,19.712692,19.710838,19.618836,20.281460,19.824382,19.776648,19.799357,20.387074,19.781283,19.527060,21.223319,19.800284,20.226564,19.895051,20.128579,0.018434,71936.000000,0.000000,1.000000,0.000000,6400.000000,0.000000,0.000000,0.000000,4352.000000,0.000000,4294967295.000000,0.000000,71936.000000,1.000000,0.000000,0.000000
12/08/2021 21:21:36.7957,129.008437,19.588245,19.641780,19.249833,20.334268,20.091746,20.106804,20.477395,19.721498,19.713850,19.950657,20.104719,20.230733,20.820089,19.980313,20.240230,20.391938,20.622126,19.726596,19.759037,19.665881,20.274743,19.821833,19.769697,19.790551,20.353029,19.771087,19.551627,21.194158,19.837821,20.219152,19.899685,20.126263,-0.032745,71936.000000,0.000000,1.000000,0.000000,6400.000000,0.000000,0.000000,0.000000,4352.000000,0.000000,4294967295.000000,0.000000,71936.000000,1.000000,0.000000,0.000000
12/08/2021 21:21:37.7960,130.008761,19.584537,19.655453,19.247515,20.398423,20.101244,20.133676,20.545711,19.742817,19.853809,20.087113,20.172129,20.355113,20.786056,20.004639,20.244168,20.492911,20.673993,19.743048,19.816504,19.779429,20.298600,19.832260,19.849870,19.860065,20.386148,19.851492,19.658697,21.138379,19.894588,20.247179,19.952974,20.069043,0.018434,71936.000000,0.000000,1.000000,0.000000,6400.000000,0.000000,0.000000,0.000000,4352.000000,0.000000,4294967295.000000,0.000000,71936.000000,1.000000,0.000000,0.000000
12/08/2021 21:21:38.7963,131.009085,19.586623,19.661710,19.268147,20.460953,20.130664,20.167265,20.587856,19.781514,20.004176,20.215446,20.183016,20.430615,20.775868,19.974984,20.225637,20.522322,20.729331,19.762745,19.889027,19.839443,20.378274,19.901076,19.918453,19.943475,20.385453,19.899454,19.706667,21.096254,19.944865,20.278449,20.008578,20.006956,0.018434,71936.000000,0.000000,1.000000,0.000000,6400.000000,0.000000,0.000000,0.000000,4352.000000,0.000000,4294967295.000000,0.000000,71936.000000,1.000000,0.000000,0.000000
12/08/2021 21:21:39.7956,132.008413,19.607481,19.671211,19.261192,20.551037,20.151744,20.215677,20.670289,19.844309,20.141088,20.315044,20.194135,20.485038,20.807124,19.988190,20.215446,20.528343,20.806661,19.781746,19.881150,19.826004,20.487585,19.934671,19.939768,19.980545,20.393559,19.942780,19.770624,21.085144,20.025026,20.300916,20.080163,19.972436,0.018434,71936.000000,0.000000,1.000000,0.000000,6400.000000,0.000000,0.000000,0.000000,4352.000000,0.000000,4294967295.000000,0.000000,71936.000000,1.000000,0.000000,0.000000
12/08/2021 21:21:40.7960,133.008734,19.639694,19.761818,19.276260,20.607075,20.222395,20.276827,20.706178,19.927489,20.222395,20.411161,20.234903,20.575814,20.866160,20.034525,20.182321,20.621663,20.931674,19.804686,19.926098,19.878369,20.524638,19.937683,19.981471,20.004408,20.384758,19.981240,19.824613,21.065932,20.084101,20.293272,19.992129,19.972667,0.018434,71936.000000,0.000000,1.000000,0.000000,6400.000000,0.000000,0.000000,0.000000,4352.000000,0.000000,4294967295.000000,0.000000,71936.000000,1.000000,0.000000,0.000000
12/08/2021 21:21:41.7963,134.009058,19.610030,19.774331,19.288083,20.653386,20.256676,20.311570,20.769617,19.943012,20.263161,20.440342,20.281923,20.628378,20.888152,20.055838,20.132517,20.658480,20.930748,19.784990,19.871186,19.813260,20.516764,19.892966,19.902234,19.937451,20.262698,19.925172,19.727754,21.062692,19.983325,20.276132,19.900380,20.026417,0.018434,71936.000000,0.000000,1.000000,0.000000,6400.000000,0.000000,0.000000,0.000000,4352.000000,0.000000,4294967295.000000,0.000000,71936.000000,1.000000,0.000000,0.000000
12/08/2021 21:21:42.7956,135.008384,19.595429,19.761355,19.307323,20.684181,20.275206,20.312497,20.831665,19.933281,20.244168,20.421351,20.276132,20.629073,20.805272,20.053058,20.129738,20.670983,20.887689,19.780356,19.843382,19.786149,20.471606,19.864930,19.857979,19.904319,20.201084,19.904088,19.697629,21.108290,19.920538,20.256444,19.861918,19.969656,-0.007155,71936.000000,0.000000,1.000000,0.000000,6400.000000,0.000000,0.000000,0.000000,4352.000000,0.000000,4294967295.000000,0.000000,71936.000000,1.000000,0.000000,0.000000
