Time,ElapsedTime,TC01,TC02,TC03,TC04,TC05,TC06,TC07,TC08,TC09,TC10,TC11,TC12,TC13,TC14,TC15,TC16,TC17,TC18,TC19,TC20,TC21,TC22,TC23,TC24,TC25,TC26,TC27,TC28,STA,PELTIER02,PELTIER01,HEATER01,PT01
11/15/2021 16:14:10.0276,966.966820,11.574364,14.055744,16.320651,18.078868,19.315698,20.502546,21.434182,22.461891,23.338203,23.789345,24.286403,24.896443,25.304696,25.585476,25.966156,26.086430,25.912038,1376.335526,26.308427,26.536671,26.733967,26.906439,27.117682,27.418674,27.666808,27.970888,28.300548,28.686978,23.314776,23.599830,18.597475,40.177153,2.911070
11/15/2021 16:14:11.0085,967.947722,11.570539,14.050655,16.326636,18.078325,19.314794,20.497127,21.432738,22.474335,23.342889,23.790966,24.294505,24.900942,25.304156,25.582418,25.964897,26.090924,25.917072,1376.339265,26.315257,26.536851,26.735764,26.900870,27.125047,27.427832,27.674348,27.983631,28.308982,28.692718,23.318200,23.606315,18.605619,40.184794,2.911070
11/15/2021 16:14:12.0088,968.948050,11.569810,14.041023,16.326454,18.074704,19.311177,20.497488,21.423351,22.461530,23.340005,23.783221,24.293785,24.900582,25.302717,25.585116,25.964178,26.087149,25.908082,1376.336238,26.312381,26.535233,26.727140,26.901768,27.118940,27.423702,27.668603,27.987041,28.308264,28.690566,23.317299,23.599649,18.605438,40.188170,2.900811
11/15/2021 16:14:13.0101,969.949370,11.553416,14.035753,16.306324,18.061125,19.297793,20.483758,21.417755,22.456120,23.332076,23.775114,24.287303,24.893384,25.292822,25.580260,25.955908,26.081216,25.913836,1376.335169,26.310763,26.531100,26.730733,26.904463,27.122173,27.418674,27.666628,27.982913,28.309161,28.690925,23.320183,23.591902,18.591865,40.187992,2.911070
11/15/2021 16:14:14.0424,970.981609,11.547587,14.030301,16.304148,18.061306,19.299602,20.482674,21.414867,22.452693,23.330454,23.783761,24.294325,24.897703,25.308653,25.584577,25.963459,26.083374,25.903407,1376.335526,26.310943,26.528584,26.736303,26.894942,27.120736,27.427473,27.668423,27.975375,28.313826,28.685185,23.316038,23.600190,18.600551,40.193323,2.900811
11/15/2021 16:14:15.0856,972.024821,11.534835,14.023395,16.291453,18.045191,19.272654,20.468582,21.402953,22.438085,23.318381,23.766648,24.280281,24.881867,25.292822,25.563174,25.948177,26.070430,25.900530,1376.327690,26.300698,26.520318,26.725702,26.895301,27.111755,27.419033,27.664833,27.968555,28.299472,28.684288,23.308830,23.587218,18.589512,40.193679,2.905941
11/15/2021 16:14:16.0071,972.946357,11.531556,14.014126,16.290184,18.050080,19.275548,20.470930,21.411076,22.439348,23.317299,23.777636,24.279021,24.882946,25.296420,25.578821,25.954469,26.076003,25.909341,1376.335169,26.307169,26.527506,26.731991,26.909852,27.116066,27.419931,27.668244,27.981477,28.308084,28.698817,23.312434,23.604154,18.588245,40.200431,2.905941
11/15/2021 16:14:17.0204,973.959645,11.525909,14.004857,16.282386,18.040846,19.279165,20.472737,21.406202,22.443676,23.323607,23.776916,24.277040,24.887085,25.295701,25.576124,25.956987,26.080138,25.906644,1376.339443,26.313460,26.531819,26.736842,26.913805,27.127202,27.424420,27.672014,27.986323,28.313108,28.696844,23.322345,23.599649,18.589150,40.211804,2.905941
11/15/2021 16:14:18.0058,974.945010,11.515707,14.002676,16.275675,18.035776,19.267952,20.458645,21.396455,22.427986,23.312614,23.761064,24.272899,24.878987,25.283648,25.573426,25.952492,26.062700,25.901969,1376.337128,26.305192,26.536851,26.736842,26.903206,27.122712,27.426395,27.677759,27.984170,28.310596,28.690207,23.317840,23.602892,18.597294,40.210738,2.905941
11/15/2021 16:14:19.0779,976.017153,11.516072,14.000314,16.273680,18.031430,19.264335,20.456658,21.389956,22.436462,23.312974,23.764306,24.276860,24.881327,25.291923,25.579001,25.953570,26.082654,25.900530,1376.333923,26.308067,26.528045,26.733967,26.902487,27.117503,27.420110,27.665910,27.985067,28.309161,28.691463,23.315137,23.595506,18.581911,40.216068,2.916200
11/15/2021 16:14:20.0054,976.944664,11.502955,13.983412,16.268058,18.032155,19.264154,20.454490,21.387068,22.429429,23.313155,23.763045,24.265516,24.872869,25.279330,25.567850,25.951952,26.075823,25.903048,1376.336060,26.308247,26.538288,26.734147,26.907697,27.116425,27.428370,27.674707,27.983093,28.314544,28.693077,23.313335,23.598569,18.583540,40.227085,2.900811
11/15/2021 16:14:21.0721,978.011344,11.499676,13.993589,16.259534,18.024369,19.259270,20.452141,21.387429,22.426904,23.311352,23.758002,24.268757,24.891045,25.295161,25.566951,25.952312,26.080138,25.901969,1376.332854,26.298541,26.525170,26.729296,26.899433,27.118940,27.423343,27.670398,27.978606,28.314544,28.692001,23.317119,23.595145,18.584445,40.221222,2.905941
11/15/2021 16:14:22.0061,978.945378,11.496397,13.981231,16.259716,18.013867,19.262888,20.449973,21.385985,22.418968,23.311893,23.757641,24.269658,24.877728,25.284367,25.572347,25.957526,26.074744,25.899092,1376.336238,26.310584,26.536491,26.738279,26.910571,27.122532,27.426216,27.674168,27.986503,28.310238,28.690925,23.312974,23.594425,18.589693,40.235615,2.911070
11/15/2021 16:14:23.0055,979.944708,11.481823,13.976505,16.246839,18.007348,19.248057,20.440578,21.379486,22.416984,23.299459,23.754579,24.266417,24.874128,25.284008,25.567850,25.953031,26.074565,25.898912,1376.332498,26.296205,26.529663,26.727140,26.902846,27.118401,27.424420,27.661960,27.985246,28.315262,28.700611,23.307388,23.589200,18.576120,40.231883,2.905941
11/15/2021 16:14:24.0347,980.973955,11.481641,13.962692,16.242668,18.000468,19.244439,20.431906,21.375515,22.413738,23.292250,23.752057,24.262815,24.871429,25.286706,25.564613,25.947098,26.075643,25.887764,1376.329293,26.300878,26.525350,26.731632,26.902667,27.116964,27.424240,27.675963,27.979503,28.303419,28.690028,23.306126,23.586137,18.571596,40.234726,2.905941
11/15/2021 16:14:25.0051,981.944356,11.479637,13.953605,16.242486,18.001554,19.234673,20.435339,21.372446,22.418427,23.299098,23.751877,24.266056,24.873049,25.287066,25.576124,25.947457,26.079598,25.896755,1376.336950,26.299799,26.534874,26.734866,26.910571,27.124149,27.426216,27.674886,27.989554,28.319927,28.703481,23.308289,23.590281,18.578654,40.245565,2.905941
11/15/2021 16:14:26.0064,982.945681,11.465427,13.952151,16.227433,17.987974,19.235758,20.429557,21.362698,22.408688,23.289907,23.748814,24.255613,24.867470,25.281849,25.559397,25.945660,26.069531,25.899092,1376.334635,26.305911,26.524631,26.733428,26.906978,27.123250,27.427293,27.677041,27.985964,28.319927,28.697023,23.310992,23.593524,18.577206,40.247342,2.911070
11/15/2021 16:14:27.0078,983.947004,11.448484,13.941973,16.223987,17.985439,19.221108,20.423776,21.355116,22.399851,23.289727,23.734583,24.255433,24.862071,25.274293,25.562994,25.940446,26.060183,25.891540,1376.330718,26.302136,26.527506,26.730015,26.903206,27.120377,27.417058,27.671834,27.975375,28.316518,28.697561,23.303964,23.587939,18.572501,40.254272,2.900811
11/15/2021 16:14:28.0051,984.944343,11.440286,13.933067,16.218909,17.983809,19.222193,20.421969,21.357102,22.402195,23.285222,23.743771,24.248051,24.866210,25.277711,25.558498,25.942963,26.071329,25.894058,1376.334813,26.299260,26.531639,26.736483,26.907158,27.127920,27.425677,27.679374,27.981477,28.317774,28.696844,23.312253,23.593524,18.575034,40.260847,2.905941
11/15/2021 16:14:29.0064,985.945659,11.440832,13.925251,16.212198,17.977653,19.221831,20.416007,21.355477,22.403278,23.284681,23.737466,24.249131,24.865850,25.279690,25.556520,25.941704,26.068273,25.893878,1376.333745,26.300339,26.528764,26.719953,26.906799,27.122173,27.421008,27.678118,27.988118,28.321183,28.697382,23.306126,23.592263,18.573043,40.263157,2.895682
11/15/2021 16:14:30.0127,986.951967,11.432999,13.919435,16.210747,17.966064,19.209894,20.407154,21.348256,22.387406,23.279095,23.727378,24.235446,24.860991,25.264938,25.556520,25.935052,26.061082,25.893158,1376.333745,26.294946,26.526608,26.733069,26.909134,27.119119,27.423702,27.679913,27.990092,28.316697,28.701866,23.305586,23.588479,18.573043,40.265822,2.905941
11/15/2021 16:14:31.0116,987.950807,11.422614,13.912892,16.191522,17.961899,19.204648,20.397939,21.340313,22.387226,23.269003,23.721613,24.233826,24.846774,25.267097,25.549325,25.934872,26.057486,25.896575,1376.334635,26.306450,26.531639,26.728936,26.903206,27.124508,27.427473,27.682067,27.992605,28.315800,28.702404,23.311893,23.589200,18.572320,40.281458,2.905941
11/15/2021 16:14:32.0084,988.947653,11.403302,13.905985,16.190615,17.955199,19.195967,20.400649,21.335439,22.380012,23.272787,23.728999,24.233286,24.853612,25.267277,25.545548,25.934872,26.062879,25.897474,1376.336950,26.307528,26.535233,26.735584,26.912547,27.128459,27.431603,27.679015,27.990451,28.320644,28.704736,23.311352,23.590461,18.579921,40.289987,2.911070
11/15/2021 16:14:33.0107,989.949971,11.411318,13.901623,16.192792,17.947775,19.195424,20.395591,21.334717,22.378569,23.259812,23.722334,24.232025,24.852353,25.261880,25.547707,25.933973,26.063059,25.894957,1376.333211,26.297643,26.532538,26.726062,26.902667,27.117862,27.428011,27.677041,27.987400,28.329436,28.710476,23.306307,23.594605,18.567795,40.279326,2.905941
11/15/2021 16:14:34.0120,990.951297,11.396743,13.901259,16.179007,17.943791,19.186742,20.381317,21.330745,22.379471,23.257289,23.714047,24.231485,24.850013,25.258462,25.551664,25.929118,26.058924,25.889742,1376.335704,26.299620,26.531819,26.735944,26.903026,27.132411,27.429089,27.689787,27.993861,28.326027,28.711373,23.313335,23.591542,18.567976,40.299049,2.916200
11/15/2021 16:14:35.0064,991.945637,11.394192,13.894534,16.184811,17.943972,19.193977,20.391074,21.336702,22.376585,23.270444,23.716929,24.241388,24.852533,25.268896,25.550584,25.940266,26.066475,25.892259,1376.334457,26.300878,26.521037,26.734327,26.907697,27.128100,27.434835,27.679374,27.992785,28.322618,28.707247,23.303603,23.583074,18.563814,40.294074,2.900811
11/15/2021 16:14:36.0117,992.950949,11.381986,13.879630,16.165767,17.934013,19.180230,20.377703,21.325510,22.365944,23.257289,23.712606,24.224282,24.836336,25.254504,25.546807,25.927320,26.056407,25.878235,1376.330896,26.296205,26.526787,26.729296,26.906080,27.120916,27.430346,27.679015,27.988836,28.310417,28.700252,23.297296,23.588299,18.563452,40.302958,2.905941
11/15/2021 16:14:37.0060,993.945292,11.384172,13.875268,16.167581,17.930753,19.178783,20.376439,21.318830,22.364321,23.253864,23.712786,24.228244,24.844074,25.256483,25.549146,25.934692,26.060902,25.900530,1376.339621,26.308966,26.530921,26.736123,26.914883,27.133847,27.443095,27.683683,27.996733,28.331589,28.714243,23.313335,23.598749,18.579559,40.310776,2.905941
11/15/2021 16:14:38.0113,994.950598,11.365952,13.869996,16.161051,17.925140,19.167207,20.372644,21.314137,22.361615,23.254225,23.712786,24.218700,24.841015,25.252345,25.539793,25.931636,26.058924,25.890282,1376.335526,26.299979,26.532179,26.732710,26.911110,27.127561,27.434296,27.682785,27.987939,28.327642,28.703122,23.305766,23.590281,18.570329,40.315574,2.911070
11/15/2021 16:14:39.0072,995.946448,11.361580,13.868542,16.154340,17.917534,19.168835,20.373367,21.309443,22.365042,23.253144,23.708282,24.217800,24.834716,25.261700,25.542851,25.939547,26.057666,25.887225,1376.334813,26.297463,26.526248,26.726241,26.907337,27.118042,27.442197,27.683144,27.992605,28.327283,28.710835,23.308649,23.587398,18.563271,40.322148,2.905941
11/15/2021 16:14:40.0235,996.962729,11.364130,13.863635,16.150713,17.916810,19.166122,20.365778,21.307277,22.362337,23.250981,23.708282,24.227884,24.836696,25.251266,25.545728,25.929658,26.055868,25.881291,1376.332498,26.292071,26.528405,26.740615,26.907337,27.119838,27.432859,27.680811,27.996195,28.322977,28.710655,23.299098,23.592083,18.563814,40.323392,2.905941
11/15/2021 16:14:41.0069,997.946100,11.351377,13.853819,16.143820,17.908842,19.154365,20.362345,21.309443,22.353499,23.248278,23.699275,24.217080,24.833636,25.257382,25.542131,25.926062,26.057846,25.896934,1376.337306,26.298182,26.529483,26.733967,26.909673,27.124328,27.436271,27.684940,28.001758,28.333563,28.714781,23.305045,23.593884,18.566890,40.333875,2.895682
11/15/2021 16:14:42.0112,998.950413,11.346093,13.835460,16.137653,17.903953,19.153822,20.356744,21.298972,22.345924,23.245034,23.689007,24.212218,24.830217,25.243890,25.537994,25.926242,26.057126,25.881831,1376.334279,26.294946,26.528584,26.734327,26.906080,27.125406,27.430346,27.688351,27.992426,28.324771,28.704736,23.311713,23.585957,18.554765,40.327834,2.900811
11/15/2021 16:14:43.0105,999.949744,11.345911,13.846912,16.136928,17.898882,19.154365,20.355841,21.302402,22.350072,23.241429,23.703238,24.215999,24.830757,25.246408,25.536735,25.925343,26.051194,25.878415,1376.331608,26.293868,26.519959,26.722468,26.905002,27.129716,27.428550,27.677938,28.001040,28.328360,28.714243,23.301801,23.580372,18.553679,40.330499,2.911070
11/15/2021 16:14:44.0038,1000.943084,11.325504,13.822373,16.117520,17.884576,19.133744,20.334701,21.280197,22.334020,23.224669,23.685764,24.203575,24.816359,25.231476,25.528282,25.913836,26.042205,25.882191,1376.332854,26.291352,26.527147,26.726601,26.905182,27.124508,27.441478,27.683863,27.988836,28.331231,28.711731,23.299819,23.582894,18.561280,40.340982,2.905941
11/15/2021 16:14:45.0286,1001.967880,11.322224,13.823282,16.116069,17.884576,19.133021,20.336327,21.276586,22.335823,23.230256,23.683422,24.206816,24.828417,25.241551,25.533138,25.921567,26.052093,25.881291,1376.329649,26.290992,26.527506,26.722289,26.904822,27.124867,27.423163,27.680631,27.996554,28.322798,28.714601,23.298197,23.580012,18.555127,40.344535,2.900811
11/15/2021 16:14:46.0170,1002.956236,11.320220,13.819646,16.109176,17.883671,19.133563,20.344819,21.277669,22.329511,23.225390,23.687025,24.202855,24.829497,25.244609,25.529541,25.918331,26.046879,25.883449,1376.338019,26.297822,26.530741,26.743849,26.913445,27.135823,27.438246,27.690864,28.001040,28.334281,28.722493,23.309010,23.599649,18.556756,40.358039,2.911070
11/15/2021 16:14:47.0083,1003.947584,11.312021,13.812557,16.104097,17.880049,19.123072,20.335243,21.275503,22.327346,23.224128,23.684503,24.199073,24.822838,25.239572,25.531520,25.917072,26.055149,25.885966,1376.335169,26.298541,26.524631,26.732530,26.907337,27.131692,27.434296,27.691044,28.003194,28.333922,28.715857,23.302522,23.586137,18.557479,40.351998,2.900811
11/15/2021 16:14:48.0062,1004.945427,11.297444,13.809103,16.099744,17.867735,19.121263,20.330906,21.272253,22.326805,23.222686,23.679459,24.193491,24.820858,25.235074,25.527743,25.915993,26.043284,25.878774,1376.334635,26.298002,26.524272,26.732350,26.909134,27.121454,27.436810,27.683863,28.001758,28.332307,28.722135,23.304865,23.586137,18.550783,40.363547,2.911070
11/15/2021 16:14:49.0105,1005.949741,11.301635,13.801469,16.097930,17.866286,19.121987,20.322414,21.275142,22.327707,23.227372,23.675135,24.194211,24.813480,25.242091,25.527203,25.919230,26.053531,25.874459,1376.327334,26.284342,26.518880,26.725523,26.900691,27.120017,27.426216,27.679733,27.991887,28.324771,28.722314,23.290989,23.572985,18.546440,40.354308,2.905941
11/15/2021 16:14:50.0038,1006.943084,11.296351,13.784927,16.091763,17.864113,19.119635,20.319703,21.269365,22.320673,23.221064,23.677837,24.199433,24.821758,25.241191,25.532779,25.916353,26.051194,25.875718,1376.334457,26.290633,26.531999,26.735225,26.908056,27.126304,27.442735,27.693018,28.002835,28.335178,28.714243,23.298017,23.585056,18.545897,40.367811,2.905941
11/15/2021 16:14:51.0101,1007.949398,11.280863,13.788744,16.080698,17.849445,19.101366,20.316812,21.265212,22.314540,23.211332,23.671892,24.188809,24.813660,25.228778,25.521807,25.916353,26.043823,25.878235,1376.336238,26.291531,26.526428,26.732710,26.915062,27.130974,27.437169,27.689248,28.004092,28.345943,28.720879,23.303063,23.590821,18.552593,40.374740,2.911070
11/15/2021 16:14:52.0045,1008.943734,11.268837,13.782200,16.076163,17.853610,19.103717,20.309223,21.256547,22.305341,23.199257,23.662344,24.189169,24.813120,25.228598,25.517850,25.910419,26.041486,25.879853,1376.339977,26.294228,26.529303,26.731452,26.912727,27.134746,27.441119,27.694275,28.014860,28.338408,28.726440,23.304324,23.587579,18.554584,40.385223,2.905941
11/15/2021 16:14:53.0108,1009.950043,11.256629,13.774020,16.068908,17.849988,19.097929,20.305790,21.249144,22.308768,23.207367,23.662705,24.184488,24.810600,25.226439,25.517131,25.913836,26.042744,25.869784,1376.329827,26.290812,26.518880,26.726960,26.905182,27.126304,27.431603,27.689248,27.999246,28.334101,28.715498,23.290628,23.577850,18.541553,40.373852,2.905941
11/15/2021 16:14:54.0231,1010.962337,11.259544,13.767294,16.062559,17.842382,19.094311,20.297478,21.246617,22.302636,23.207908,23.666668,24.185748,24.805201,25.225899,25.520188,25.912757,26.041306,25.880213,1376.333923,26.293688,26.521396,26.731093,26.911469,27.127202,27.436810,27.686196,28.002297,28.339843,28.719803,23.303784,23.589020,18.542277,40.381492,2.900811
11/15/2021 16:14:55.0085,1011.947701,11.246243,13.758387,16.062015,17.834414,19.086171,20.288805,21.239937,22.299209,23.194932,23.660183,24.183587,24.804301,25.215105,25.518390,25.907902,26.041306,25.875718,1376.334635,26.294587,26.520138,26.729296,26.913266,27.132770,27.440940,27.687812,28.009296,28.340381,28.721776,23.304865,23.583615,18.542820,40.391974,2.900811
11/15/2021 16:14:56.0058,1012.945034,11.240047,13.744026,16.041698,17.818477,19.074775,20.284830,21.230188,22.291633,23.185560,23.648833,24.164500,24.791703,25.209528,25.504361,25.892619,26.036272,25.887225,1376.341580,26.294048,26.528944,26.740615,26.915062,27.142110,27.452252,27.699840,28.013783,28.346123,28.730565,23.304865,23.587579,18.548973,40.399614,2.900811
11/15/2021 16:14:57.0071,1013.946379,11.238772,13.746571,16.047866,17.825178,19.078754,20.291154,21.241381,22.298848,23.190787,23.650995,24.174764,24.805741,25.227878,25.511555,25.899272,26.033755,25.874099,1376.335348,26.290453,26.527506,26.727499,26.910032,27.128100,27.440940,27.690505,28.008578,28.338408,28.728054,23.301801,23.574787,18.537029,40.402457,2.911070
11/15/2021 16:14:58.0214,1014.960665,11.229661,13.742572,16.044238,17.820107,19.067177,20.278144,21.235062,22.281352,23.189525,23.644149,24.175844,24.798542,25.220682,25.507598,25.911318,26.038250,25.868346,1376.330896,26.288656,26.519599,26.726062,26.904822,27.124867,27.432859,27.690146,27.998528,28.335896,28.720879,23.285222,23.573526,18.542820,40.403523,2.911070
11/15/2021 16:14:59.0068,1015.946029,11.219092,13.739481,16.035894,17.810871,19.065911,20.275976,21.232896,22.287665,23.192769,23.651175,24.166300,24.799262,25.222841,25.508677,25.908082,26.040048,25.885067,1376.341580,26.298362,26.534155,26.733249,26.911829,27.136721,27.448841,27.703790,28.016296,28.346841,28.732179,23.307388,23.589200,18.547888,40.416493,2.911070
11/15/2021 16:15:00.0350,1016.974280,11.220003,13.729846,16.031540,17.812863,19.066454,20.277602,21.219716,22.285681,23.187903,23.650274,24.161618,24.799262,25.218703,25.516411,25.907363,26.038609,25.866547,1376.337128,26.287757,26.532358,26.738998,26.907876,27.134027,27.445968,27.691044,28.013424,28.342893,28.724646,23.295314,23.591542,18.541372,40.418092,2.900811
11/15/2021 16:15:01.0064,1017.945684,11.221461,13.730937,16.021926,17.811595,19.067358,20.275614,21.227480,22.285140,23.187723,23.650274,24.169542,24.793143,25.213126,25.512634,25.903947,26.033755,25.879314,1376.339621,26.289015,26.532897,26.732530,26.919194,27.138338,27.449020,27.701815,28.013245,28.347738,28.732000,23.301441,23.585957,18.542458,40.421645,2.911070
11/15/2021 16:15:02.0058,1018.945010,11.211621,13.713485,16.023196,17.800004,19.055781,20.269651,21.220077,22.281713,23.182676,23.641266,24.170802,24.792963,25.217983,25.515692,25.894058,26.031238,25.864929,1376.334279,26.285240,26.524990,26.733608,26.905182,27.133488,27.437349,27.696788,28.008758,28.339125,28.724108,23.295494,23.579291,18.542277,40.421823,2.905941
11/15/2021 16:15:03.0076,1019.946844,11.209252,13.719848,16.024284,17.795477,19.057228,20.267302,21.223327,22.280450,23.185019,23.640366,24.172783,24.796202,25.212586,25.505260,25.912038,26.044003,25.876617,1376.340156,26.297822,26.528225,26.737022,26.919194,27.138338,27.449020,27.702174,28.022936,28.352223,28.735408,23.299098,23.583074,18.546259,40.427686,2.911070
11/15/2021 16:15:04.0049,1020.944175,11.195038,13.712576,16.011768,17.790225,19.056685,20.261881,21.207439,22.274318,23.178711,23.644509,24.165760,24.789903,25.206649,25.507238,25.905205,26.033935,25.867986,1376.333567,26.290453,26.521217,26.735584,26.908415,27.131513,27.433219,27.695532,28.010912,28.346661,28.731103,23.302522,23.583795,18.539381,40.434081,2.895682
11/15/2021 16:15:05.0062,1021.945496,11.183193,13.694397,15.999795,17.780807,19.038234,20.250859,21.210147,22.262232,23.166996,23.636582,24.158017,24.778565,25.210607,25.495907,25.900171,26.026924,25.868166,1376.336060,26.294407,26.528045,26.735405,26.916140,27.133129,27.446327,27.699661,28.010912,28.342893,28.731462,23.295494,23.580732,18.535219,40.434970,2.911070
11/15/2021 16:15:06.0056,1022.944824,11.185380,13.701123,16.010861,17.780445,19.045108,20.255376,21.207078,22.273235,23.164653,23.634060,24.159998,24.791523,25.222661,25.505440,25.910240,26.040407,25.870503,1376.335169,26.280747,26.521037,26.732710,26.911649,27.133488,27.437887,27.694993,28.015578,28.348276,28.730206,23.304324,23.576588,18.533409,40.443320,2.900811
11/15/2021 16:15:07.0099,1023.949137,11.173535,13.690943,15.993990,17.768673,19.035339,20.248148,21.200217,22.253394,23.163031,23.622710,24.155136,24.781804,25.207009,25.497166,25.901250,26.027643,25.867806,1376.334457,26.283623,26.519959,26.731632,26.908775,27.134746,27.445070,27.696788,28.010014,28.345046,28.732717,23.292791,23.571904,18.524903,40.439056,2.895682
11/15/2021 16:15:08.0052,1024.944477,11.173171,13.683126,15.983831,17.763059,19.027741,20.240920,21.194801,22.254296,23.164113,23.631178,24.151894,24.780724,25.205030,25.504361,25.895316,26.031418,25.864929,1376.332854,26.283623,26.517263,26.729655,26.915242,27.133847,27.442376,27.696070,28.007681,28.344508,28.731641,23.302883,23.577129,18.533047,40.444031,2.900811
11/15/2021 16:15:09.0051,1025.944313,11.162601,13.673490,15.978933,17.759618,19.016706,20.238571,21.189565,22.249065,23.156903,23.624151,24.132806,24.773165,25.195135,25.495547,25.891001,26.029441,25.868346,1376.335348,26.290812,26.532897,26.732889,26.910751,27.138697,27.437528,27.694275,28.014681,28.348814,28.743838,23.294953,23.577850,18.532866,40.457178,2.911070
11/15/2021 16:15:10.0074,1026.946637,11.152761,13.671854,15.971133,17.752735,19.016887,20.230078,21.181801,22.244555,23.156363,23.618026,24.145772,24.774965,25.194955,25.498065,25.887225,26.026025,25.869245,1376.337484,26.293868,26.525889,26.739178,26.918475,27.137440,27.455843,27.702892,28.020962,28.349353,28.735767,23.301621,23.580912,18.532323,40.459487,2.900811
11/15/2021 16:15:11.0032,1027.942477,11.155859,13.663310,15.979840,17.749294,19.016887,20.233692,21.191371,22.248163,23.152578,23.619107,24.140910,24.780184,25.200532,25.505080,25.902688,26.035193,25.871582,1376.340334,26.288656,26.521217,26.743310,26.920272,27.139954,27.449200,27.700558,28.022757,28.354915,28.746528,23.309550,23.579831,18.526713,40.466416,2.895682
11/15/2021 16:15:12.0046,1028.943800,11.141462,13.655129,15.964965,17.754365,19.009289,20.225922,21.186315,22.241669,23.152758,23.618386,24.138209,24.774065,25.199813,25.496986,25.890102,26.022249,25.873200,1376.340512,26.291352,26.529842,26.734147,26.920272,27.135284,27.450097,27.704328,28.025090,28.353659,28.746708,23.301261,23.586317,18.529065,40.469259,2.905941
11/15/2021 16:15:13.0069,1029.946121,11.138729,13.648402,15.957346,17.743318,18.998978,20.215983,21.178551,22.237340,23.144467,23.608838,24.137308,24.773165,25.192616,25.488533,25.886146,26.019193,25.869964,1376.337306,26.290992,26.526069,26.736483,26.918475,27.135644,27.452611,27.701097,28.019526,28.350788,28.745631,23.299999,23.580012,18.533228,40.476898,2.911070
11/15/2021 16:15:14.0082,1030.947442,11.123239,13.640039,15.947186,17.732270,18.992646,20.212730,21.166996,22.233733,23.142304,23.606315,24.131546,24.761287,25.192256,25.479180,25.885787,26.021530,25.872121,1376.341758,26.290453,26.528225,26.739178,26.919733,27.141391,27.455843,27.711509,28.024013,28.355453,28.741865,23.304324,23.584516,18.535581,40.482761,2.905941
11/15/2021 16:15:15.0095,1031.948766,11.119229,13.637312,15.945554,17.737522,18.995360,20.214898,21.174940,22.239144,23.136717,23.610459,24.127584,24.766146,25.186499,25.491231,25.891181,26.029081,25.868346,1376.335526,26.285780,26.524451,26.733788,26.915421,27.134207,27.448302,27.702713,28.018270,28.351685,28.733973,23.290088,23.572805,18.524903,40.477431,2.905941
11/15/2021 16:15:16.0108,1032.950086,11.110846,13.635857,15.943195,17.726474,18.990475,20.204779,21.164107,22.231207,23.133653,23.602172,24.129745,24.762547,25.191537,25.486734,25.884708,26.023867,25.860794,1376.333923,26.275894,26.522834,26.732889,26.912906,27.134566,27.448661,27.701276,28.013783,28.348814,28.738995,23.293331,23.572625,18.520378,40.487024,2.905941
11/15/2021 16:15:17.0072,1033.946421,11.103739,13.619313,15.933036,17.725931,18.986133,20.198996,21.153274,22.224714,23.135275,23.603253,24.123802,24.761107,25.185959,25.482057,25.881471,26.016676,25.863671,1376.336238,26.281466,26.524990,26.735045,26.908775,27.129178,27.447763,27.703790,28.026705,28.358503,28.741686,23.293692,23.574607,18.521102,40.491288,2.900811
11/15/2021 16:15:18.0165,1034.955723,11.098636,13.618040,15.931766,17.718867,18.974194,20.199719,21.157969,22.226157,23.127705,23.599649,24.116959,24.764526,25.180562,25.479539,25.879853,26.013440,25.853062,1376.339799,26.281106,26.524272,26.739896,26.917577,27.140852,27.450457,27.707560,28.020424,28.348814,28.745273,23.298377,23.577489,18.529970,40.503369,2.911070
11/15/2021 16:15:19.0048,1035.944081,11.085697,13.607314,15.928319,17.706913,18.968766,20.193394,21.155982,22.218400,23.132571,23.594064,24.121461,24.752468,25.185959,25.478280,25.882910,26.020631,25.861153,1376.337128,26.286858,26.523912,26.734506,26.919553,27.140134,27.444172,27.703790,28.025270,28.358682,28.743838,23.290628,23.569562,18.523636,40.499638,2.905941
11/15/2021 16:15:20.0071,1036.946399,11.085879,13.603677,15.910722,17.702204,18.962796,20.186346,21.149844,22.216416,23.119775,23.584155,24.114618,24.755167,25.184520,25.472165,25.874998,26.012541,25.864390,1376.341046,26.285600,26.526069,26.746185,26.917936,27.140313,27.458357,27.719408,28.033346,28.354376,28.759442,23.296936,23.581633,18.533409,40.511008,2.905941
11/15/2021 16:15:21.0254,1037.964676,11.081323,13.598950,15.915257,17.692061,18.957188,20.184178,21.137385,22.206675,23.122658,23.585417,24.115879,24.751568,25.180202,25.478820,25.874279,26.010923,25.858636,1376.337128,26.282904,26.521576,26.731632,26.912008,27.136182,27.454766,27.707560,28.024372,28.360477,28.743479,23.289367,23.575147,18.518206,40.510653,2.895682
11/15/2021 16:15:22.0058,1038.945056,11.074398,13.593496,15.905461,17.698219,18.964243,20.183274,21.140635,22.207577,23.117071,23.587218,24.116239,24.753368,25.177683,25.479719,25.875358,26.014519,25.851264,1376.337128,26.286499,26.522654,26.736662,26.916679,27.141032,27.445788,27.706483,28.021142,28.356171,28.755138,23.296035,23.580552,18.522188,40.513140,2.895682
